p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002324416528628	-0.568130461040919	0.196	0.34	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110642226762693	10	C1QA
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000273415204155841	-0.581607380412589	0.144	0.302	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013014563717818	10	MX1
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000508246292025542	-0.598043861698019	0.087	0.211	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000241925235004158	10	FGL2
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000805206194237068	-0.619247787329694	0.117	0.266	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000383278148456844	10	CD163
0.0000000000000000000000000000000000000000000000000437185586744364	-0.63204003399081	0.368	0.437	0.0000000000000000000000000000000000000000000000208100339290317	10	C1QB
0	3.51711468177251	0.435	0.027	0	11	SOX18
0	3.24957268011441	0.605	0.05	0	11	GATA2
0	3.05513964575761	0.725	0.1	0	11	SLC26A2
0	2.96317355222807	0.226	0.024	0	11	ERBB2
0	2.93579266803113	0.568	0.058	0	11	LAG3
0	2.8894220354655	0.659	0.129	0	11	CXCL10
0	2.763444560525	0.473	0.043	0	11	GZMB
0	2.66189394234057	0.574	0.058	0	11	PRF1
0	2.53392347540204	0.669	0.122	0	11	CCL4
0	2.51504380567579	0.649	0.065	0	11	NKG7
0	2.37771729115861	0.791	0.116	0	11	TRAC
0	2.31809191373682	0.634	0.075	0	11	CD3D
0	2.30509936783569	0.75	0.092	0	11	CD8A
0	2.28421498925493	0.307	0.04	0	11	ALDH1A3
0	2.23892893492473	0.289	0.031	0	11	IFNG
0	2.21186362130824	0.337	0.045	0	11	TNFRSF9
0	2.20447458859729	0.734	0.108	0	11	CD2
0	2.13725334384422	0.326	0.035	0	11	CD27
0	2.10849526971104	0.657	0.087	0	11	GZMK
0	2.07672345093457	0.494	0.098	0	11	CXCL9
0	1.95979494818501	0.618	0.09	0	11	GZMA
0	1.93973354535386	0.641	0.09	0	11	CD3E
0	1.90272952698993	0.305	0.058	0	11	ITGAE
0	1.82336072801956	0.432	0.097	0	11	PRDM1
0	1.80146338326927	0.395	0.098	0	11	TCIM
0	1.74459457783991	0.23	0.033	0	11	DUSP2
0	1.68520216529575	0.592	0.212	0	11	CD47
0	1.66346521054875	0.365	0.054	0	11	CD247
0	1.61257550238104	0.568	0.208	0	11	HAVCR2
0	1.60448078216565	0.911	0.33	0	11	CDK4
0	2.54562437372453	0.258	0.1	0	13	CD3E
0	2.27362934193697	0.302	0.128	0	13	TRAC
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000408517882682563	2.19730928861332	0.264	0.12	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001944545121569	13	CD2
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000206746700339563	2.07466737745739	0.2	0.101	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000984114293616321	13	GZMA
